Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
12;1017372;Форма банка (без печати работодателя);Ремонт;1;0.58;мужской;0;0;высшее;менеджер среднего звена;< 50;0;45;40;Другое;ООО;холост / не замужем;0;0;0;0;0;0;0;0;0;0;0.5555555556;5;4;153;9;3;0;11;63;0;0;0;0;0;0;0
12;1017392;Поступление зарплаты на счет;Покупка автомобиля;0;0.35;мужской;1;0;высшее;специалист;>250;0;33;27;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1017412;Форма банка (без печати работодателя);Ремонт;1;0.17;женский;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1017432;Поступление зарплаты на счет;Ремонт;1;0.25;женский;0;0;высшее;торговый представитель;>250;0;9;25;Торговля;ЗАО;разведен / разведена;0;0;0;0;0;0.0425531915;0;0;0;0;0.25;1;3;45;4;0;0;25;34;1;1;0;0;0;0;0
12;1017452;Форма банка (без печати работодателя);Ремонт;1;0.22;мужской;1;0;высшее;менеджер высшего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1017472;Форма банка (без печати работодателя);Ремонт;1;0.4;мужской;1;0;среднее;рабочий;>250;0;33;37;Торговля;ООО;женат / замужем;1;1;1;0;0;0;1;0;0;0;0.25;1;3;46;4;1;1;13;54;0;0;0;0;0;0;0
12;1017492;Форма банка (без печати работодателя);Ремонт;0;0.44;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;>250;0;32;49;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1017512;2НДФЛ;Ремонт;1;0.49;мужской;0;0;высшее;вспомогательный персонал;>250;3;44;26;Торговля;ООО;женат / замужем;4;3;3;2;0;0;0;2;2;2;0.3529411765;6;11;95;17;4;0;0;35;0;0;0;0;0;0;0
12;1017532;2НДФЛ;Ремонт;1;0.36;женский;0;0;среднее-специальное;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1017552;Поступление зарплаты на счет;Ремонт;1;0.34;мужской;0;0;высшее;менеджер среднего звена;>250;1;35;26;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1017572;2НДФЛ;Ремонт;1;0.41;мужской;0;0;высшее;рабочий;>250;0;34;28;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1017592;2НДФЛ;Ремонт;0;0.26;мужской;0;0;среднее-специальное;специалист;>250;0;19;26;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1017612;Поступление зарплаты на счет;Отпуск;1;0.21;женский;1;0;высшее;специалист;>250;0;25;35;Торговля;ООО;холост / не замужем;0;0;0;0;0;0;0;0;0;0;0.1428571429;1;6;104;7;0;1;14;37;0;0;0;0;0;0;0
12;1017632;Поступление зарплаты на счет;Ремонт;1;0.13;мужской;0;0;высшее;менеджер среднего звена;>250;0;61;25;Торговля;ООО;женат / замужем;0;0;0;0;0;0;0;0;0;0;0.3333333333;1;2;67;3;0;1;28;46;0;0;0;0;0;0;0
12;1017652;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.59;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;79;43;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1017672;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.54;женский;0;0;среднее-специальное;вспомогательный персонал;>250;0;21;43;Торговля;ОАО;холост / не замужем;1;1;1;0;0;0;0;1;0;0;0.375;3;5;146;8;2;1;5;80;0;0;0;0;0;0;0
12;1017692;2НДФЛ;Покупка недвижимости/ строительство;1;0.49;мужской;1;0;высшее;рабочий;>250;0;159;29;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1017712;2НДФЛ;Покупка автомобиля;1;0.36;мужской;1;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>250;0;73;40;Другое;ОАО;холост / не замужем;0;0;0;0;0;0;0;0;0;0;0;0;2;7;2;0;0;12;87;0;0;0;0;0;0;0
12;1017732;Форма банка (без печати работодателя);Ремонт;1;0.47;женский;1;0;среднее-специальное;рабочий;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1017752;Поступление зарплаты на счет;Ремонт;0;0.41;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;198;57;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1017772;2НДФЛ;Ремонт;1;0.27;мужской;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1017792;Поступление зарплаты на счет;Ремонт;0;0.47;женский;1;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>250;0;92;31;Другое;ЗАО;женат / замужем;4;2;2;0;0;0.0614035088;0;0;0;0;0.2857142857;2;5;107;7;0;4;3;83;1;1;1;0;0;1;0
12;1017812;2НДФЛ;Ремонт;0;0.19;мужской;0;0;Высшее/Второе высшее/Ученая степень;рабочий;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1017832;2НДФЛ;Ремонт;0;0.28;мужской;0;0;незаконченное высшее;менеджер среднего звена;>250;1;39;28;Торговля;ООО;холост / не замужем;3;1;1;1;0;0.0517241379;0;0;0;0;0.75;3;1;55;4;2;0;10;37;1;0;0;0;0;0;0
12;1017852;Поступление зарплаты на счет;Покупка мебели;1;0.58;мужской;0;0;среднее-специальное;менеджер среднего звена;>250;1;35;44;Другое;ООО;женат / замужем;1;0;0;0;0;0.0869565217;0;0;0;0;1;3;0;63;3;2;0;20;37;1;0;0;0;0;0;0
12;1017872;Форма банка (без печати работодателя);Покупка автомобиля;1;0.19;мужской;0;0;высшее;менеджер высшего звена;< 50;0;44;56;Торговля;ООО;женат / замужем;1;1;1;1;1;0.206185567;1;0;0;0;0.5;2;0;77;2;1;0;79;90;1;1;0;0;0;0;0
12;1017892;Поступление зарплаты на счет;Покупка автомобиля;1;0.45;женский;0;0;высшее;менеджер среднего звена;>250;1;86;32;Торговля;ООО;женат / замужем;0;0;0;0;0;0.0227272727;0;0;0;0;0.2;1;4;86;5;1;1;21;90;1;0;0;0;0;0;0
12;1017912;Форма банка (без печати работодателя);Ремонт;1;0.41;женский;2;0;среднее-специальное;специалист;>250;0;57;36;Информационные технологии;ЗАО;женат / замужем;0;0;0;0;0;0.0263157895;0;0;0;0;0.5;1;1;37;2;1;0;32;49;1;0;0;0;0;0;0
12;1017932;Поступление зарплаты на счет;Ремонт;0;0.28;женский;0;0;высшее;специалист;>250;0;18;30;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1017952;Поступление зарплаты на счет;Ремонт;0;0.33;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;11;40;Торговля;ООО;женат / замужем;2;0;0;0;0;0.0291262136;1;0;0;0;0.4;2;3;100;5;1;0;16;90;1;0;0;0;0;0;0
12;1017972;2НДФЛ;Покупка автомобиля;1;0.31;мужской;0;0;высшее;специалист;>250;3;74;33;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1017992;2НДФЛ;Ремонт;1;0.24;мужской;0;0;высшее;специалист;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1018012;2НДФЛ;Покупка недвижимости/ строительство;0;0.53;женский;1;0;среднее-специальное;рабочий;>250;1;68;40;Торговля;ООО;женат / замужем;0;0;0;0;0;0.0555555556;0;0;0;0;0.3333333333;1;2;17;3;0;0;6;40;1;0;0;0;0;0;0
12;1018032;Свободная форма с печатью работодателя;Ремонт;1;0.36;женский;1;0;второе высшее;специалист;>250;0;30;29;Торговля;ООО;женат / замужем;0;0;0;0;0;0.1157024793;0;0;0;0;0.75;3;1;107;4;0;0;19;47;1;0;0;0;0;0;0
12;1018052;;Покупка автомобиля;0;;мужской;1;0;Высшее/Второе высшее/Ученая степень;другое;;0;169;45;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1018072;Поступление зарплаты на счет;Ремонт;1;0.37;женский;0;0;среднее-специальное;вспомогательный персонал;>250;0;11;32;Другое;ООО;холост / не замужем;0;0;0;0;0;0.032967033;0;0;0;0;0.125;1;7;88;8;0;0;11;87;1;0;0;0;0;0;0
12;1018092;Поступление зарплаты на счет;Ремонт;1;0.27;женский;0;0;незаконченное высшее;вспомогательный персонал;>250;1;65;34;Другое;ЗАО;разведен / разведена;1;1;1;1;1;0;0;0;0;0;0;0;1;12;1;0;1;11;11;0;0;0;0;0;0;0
12;1018112;Поступление зарплаты на счет;Ремонт;1;0.51;женский;1;0;среднее-специальное;специалист;>250;1;27;29;Торговля;ООО;женат / замужем;1;1;1;0;0;0;0;0;0;0;1;2;0;14;2;1;0;5;6;0;0;0;0;0;0;0
12;1018132;Поступление зарплаты на счет;Другое;1;0.59;женский;1;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>250;0;113;46;Информационные технологии;ЗАО;холост / не замужем;4;4;2;1;1;0;1;3;2;2;0.4;4;6;98;10;3;6;0;47;0;0;0;0;0;0;0
12;1018152;2НДФЛ;Ремонт;0;0.57;женский;1;0;высшее;менеджер среднего звена;< 50;1;41;28;Информационные технологии;ООО;женат / замужем;8;4;4;2;2;0.0647482014;0;3;1;1;0.6666666667;10;5;130;15;5;0;1;84;1;0;0;0;0;0;0
12;1018172;Форма банка (без печати работодателя);Ремонт;0;0.35;женский;1;0;*n.a.*;специалист;>250;0;7;33;Торговля;Индивидуальный предприниматель;женат / замужем;0;0;0;0;0;0.0172413793;0;0;0;0;0.5;1;1;57;2;1;1;38;39;1;0;0;0;0;0;0
12;1018192;2НДФЛ;Покупка недвижимости/ строительство;0;0.29;мужской;3;0;высшее;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1018212;Форма банка (без печати работодателя);Покупка автомобиля;0;0.35;мужской;0;0;высшее;менеджер высшего звена;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1018232;Поступление зарплаты на счет;Ремонт;1;0.39;женский;0;0;высшее;специалист;>250;0;43;27;Информационные технологии;ООО;женат / замужем;0;0;0;0;0;0;1;0;0;0;0.6;3;2;40;5;2;2;6;35;0;0;0;0;0;0;0
12;1018252;Форма банка (без печати работодателя);Покупка автомобиля;1;0.12;женский;0;0;*n.a.*;специалист;>250;0;36;28;Другое;ООО;холост / не замужем;0;0;0;0;0;0.0967741935;0;0;0;0;0.5;1;1;56;2;0;1;38;38;1;0;0;0;0;0;0
12;1018272;2НДФЛ;Ремонт;1;0.36;мужской;0;0;высшее;специалист;>250;0;288;48;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1018292;Поступление зарплаты на счет;Покупка автомобиля;1;0.23;мужской;2;0;высшее;специалист;>250;0;80;35;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1018312;Поступление зарплаты на счет;Ремонт;0;0.07;женский;0;0;высшее;менеджер среднего звена;>250;1;101;35;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1018332;Поступление зарплаты на счет;Обучение;0;0.57;женский;0;0;высшее;специалист;>250;0;16;29;Другое;Иная форма;холост / не замужем;1;1;1;1;1;0.0531914894;0;0;0;0;0.6666666667;2;1;89;3;1;0;21;38;1;0;0;0;0;0;0
12;1018352;Поступление зарплаты на счет;Обучение;1;0.49;мужской;0;0;среднее-специальное;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1018372;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.49;мужской;0;0;высшее;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1018392;2НДФЛ;Отпуск;1;0.44;женский;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1018412;Свободная форма с печатью работодателя;Покупка автомобиля;0;0.18;женский;2;0;высшее;специалист;< 50;1;14;34;Другое;ООО;женат / замужем;1;1;1;1;1;0;1;0;0;0;0.5;1;1;8;2;1;0;16;49;0;0;0;0;0;0;0
